[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Yellow#,#1288
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1948
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#839
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#1267
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Sport-100 Helmet#,#2278
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Yellow#,#2210
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Women's Mountain Shorts#,#1693
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road Tire Tube#,#1554
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#731
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1295
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1184
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#2280
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#2496
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Blue#,#1852
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1883
[Date].[Calendar Date].[Calendar Year].&[2010]#,#HL Road Tire#,#1375
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#1435
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain Bottle Cage#,#1375
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#876
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#957
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1843
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#1279
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2256
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2871
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#2381
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1699
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#1618
[Date].[Calendar Date].[Calendar Year].&[2011]#,#LL Road Tire#,#1590
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1102
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#2587
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#2322
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#782
[Date].[Calendar Date].[Calendar Year].&[2010]#,#AWC Logo Cap#,#2190
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Bike Wash - Dissolver#,#933
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1567
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#1042
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Bike Wash - Dissolver#,#656
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1659
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#1037
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#2533
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#2849
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2718
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#2275
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1720
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Hydration Pack - 70 oz.#,#2155
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#2797
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1698
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1640
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#1368
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1616
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#655
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-400-W Silver#,#2286
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#1456
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Racing Socks#,#2039
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#1615
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#1507
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2793
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#773
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#1098
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#626
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#601
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1648
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#892
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#590
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1392
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2371
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#931
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#2302
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#2887
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#731
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Blue#,#640
[Date].[Calendar Date].[Calendar Year].&[2010]#,#All-Purpose Bike Stand#,#1539
[Date].[Calendar Date].[Calendar Year].&[2012]#,#All-Purpose Bike Stand#,#1706
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#2021
[Date].[Calendar Date].[Calendar Year].&[2011]#,#LL Road Tire#,#2911
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2804
[Date].[Calendar Date].[Calendar Year].&[2012]#,#HL Road Tire#,#2327
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#1582
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#583
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#908
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#1165
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#660
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Hitch Rack - 4-Bike#,#2467
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#2989
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2720
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#935
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1050
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1335
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#2990
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#2218
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#711
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#2608
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#1724
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2677
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#1271
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1455
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1592
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#2513
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#781
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#1241
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#1250
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2566
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#597
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hitch Rack - 4-Bike#,#1426
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1932
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2789
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#861
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#2000
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Mountain Tire#,#1404
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#519
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2834
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1731
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#962
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1935
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1302
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#1856
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#1294
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#2311
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Bike Wash - Dissolver#,#1149
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#1085
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#1040
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2125
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2320
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#2844
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hitch Rack - 4-Bike#,#1720
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#2351
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#1067
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#1859
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1569
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#1251
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1232
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-750 Black#,#746
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2639
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2062
[Date].[Calendar Date].[Calendar Year].&[2013]#,#HL Mountain Tire#,#607
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hydration Pack - 70 oz.#,#2146
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#2381
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Blue#,#1421
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#2189
[Date].[Calendar Date].[Calendar Year].&[2012]#,#ML Mountain Tire#,#2112
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain Tire Tube#,#1250
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#2748
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#1562
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#2527
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#2118
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#2604
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#2815
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#2359
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1367
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2713
[Date].[Calendar Date].[Calendar Year].&[2010]#,#ML Mountain Tire#,#1091
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1181
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain Bottle Cage#,#585
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Water Bottle - 30 oz.#,#1059
[Date].[Calendar Date].[Calendar Year].&[2011]#,#LL Mountain Tire#,#898
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2867
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#1305
[Date].[Calendar Date].[Calendar Year].&[2012]#,#AWC Logo Cap#,#2694
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1661
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1895
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#2429
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring Tire#,#1863
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Patch Kit/8 Patches#,#2111
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#527
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#2835
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1989
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Hydration Pack - 70 oz.#,#2198
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Blue#,#2297
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#1957
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-350-W Yellow#,#1262
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#2185
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Mountain Tire#,#1482
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-400-W Silver#,#2355
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Bike Wash - Dissolver#,#556
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#569
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1079
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#1484
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1762
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1511
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2581
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#502
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#1753
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1492
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#1659
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Racing Socks#,#2395
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#2300
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#2766
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#2653
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2088
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1158
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Blue#,#1052
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#2039
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1114
[Date].[Calendar Date].[Calendar Year].&[2012]#,#HL Mountain Tire#,#2611
[Date].[Calendar Date].[Calendar Year].&[2012]#,#HL Mountain Tire#,#2866
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#1237
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#1822
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#2709
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Women's Mountain Shorts#,#1219
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1744
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2301
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#1607
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1070
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#1713
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#812
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1660
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#1378
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#1817
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#1773
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#1603
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1791
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1816
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2384
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#2886
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1784
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#2526
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#2603
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring Tire Tube#,#1535
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#761
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1301
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring Tire Tube#,#2760
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#1283
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#909
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#2191
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1704
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1641
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#1172
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#1178
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#2691
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Classic Vest#,#2392
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#593
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#2737
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#2083
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#1774
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#2551
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1940
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#2238
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-350-W Yellow#,#2905
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Red#,#1813
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2083
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#892
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#2533
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#2506
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1009
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1917
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#2900
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#993
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#1399
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2782
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2445
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#535
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#2251
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#2831
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#1037
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#1186
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Mountain Tire#,#1865
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road Tire Tube#,#967
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road Bottle Cage#,#1134
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2269
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Blue#,#576
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2119
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#1888
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#785
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring Tire Tube#,#968
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2807
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#2662
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Half-Finger Gloves#,#1779
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#532
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring Tire Tube#,#2606
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Mountain Tire#,#1033
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Hitch Rack - 4-Bike#,#806
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#1885
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Short-Sleeve Classic Jersey#,#1526
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#2288
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1502
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Sport-100 Helmet#,#685
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#987
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1295
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2066
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#2834
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#1903
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2365
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#1569
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#2639
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2081
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1778
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Blue#,#2649
